movieId,title,genres,poster_url,release_year
725,"Great White Hype, The (1996)",Comedy,https://image.tmdb.org/t/p/w500//yEPiu0mC4NqMHOoFLsC6CxQW34d.jpg,1996
726,Last Dance (1996),Drama,https://image.tmdb.org/t/p/w500//hsMe9TYfPs1VfpZs9xVLZBVGcES.jpg,1996
728,Cold Comfort Farm (1995),Comedy,https://image.tmdb.org/t/p/w500//fkPm7MQhn3YqcRDM9qFDKNHiw7D.jpg,1995
731,Heaven's Prisoners (1996),Crime|Thriller,https://image.tmdb.org/t/p/w500//yUWVNHA3dVc1CmxNIcXZWqbqWc8.jpg,1996
733,"Rock, The (1996)",Action|Adventure|Thriller,https://image.tmdb.org/t/p/w500//j5mxLNWjUlXUUk8weFBtnF4afIR.jpg,1996
735,Cemetery Man (Dellamorte Dellamore) (1994),Horror,https://image.tmdb.org/t/p/w500//cI5AV3jCuxmoQp0N7Z16SI2b7Xk.jpg,1994
736,Twister (1996),Action|Adventure|Romance|Thriller,https://image.tmdb.org/t/p/w500//fZ0Y2qSDKQJolrQhIDpTwx3GlYB.jpg,1996
737,Barb Wire (1996),Action|Sci-Fi,https://image.tmdb.org/t/p/w500//jW5TLptY7PL1Mllq1g1uMjwXLXT.jpg,1996
741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,https://image.tmdb.org/t/p/w500//9gC88zYUBARRSThcG93MvW14sqx.jpg,1995
742,Thinner (1996),Horror|Thriller,https://image.tmdb.org/t/p/w500//3GR7uE3zMwERu2CgwdgTbAufFzU.jpg,1996
743,Spy Hard (1996),Comedy,https://image.tmdb.org/t/p/w500//yoegp9XEG4YCbJJKR0wvm0BGYpG.jpg,1996
745,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,https://image.tmdb.org/t/p/w500//qdIR27trLyrlJ5nmkbcG3Bomah6.jpg,1995
746,Force of Evil (1948),Film-Noir,https://image.tmdb.org/t/p/w500//x33LVKf4yWdjMeczJkzE5sIw4VG.jpg,1948
747,"Stupids, The (1996)",Comedy,https://image.tmdb.org/t/p/w500//uR0EPkE66y2DU21NOZAu6xtfpQL.jpg,1996
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500//7ARbqk8SqABU8QqANvpJCpMQ5nj.jpg,1996
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,https://image.tmdb.org/t/p/w500//7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,1964
753,"Month by the Lake, A (1995)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//cgoiGvNffe4tZC33x6RIQQiKIp9.jpg,1995
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children,https://image.tmdb.org/t/p/w500//6USWKkOjS40KY19Q0gPEelEiDhc.jpg,1995
759,Maya Lin: A Strong Clear Vision (1994),Documentary,https://image.tmdb.org/t/p/w500//fqYvHdWNV84yF7zPV3ENHOZ2Jow.jpg,1995
760,Stalingrad (1993),Drama|War,https://image.tmdb.org/t/p/w500//rB78VDAOK94KJWp9ofgE3GSQEor.jpg,1993
761,"Phantom, The (1996)",Action|Adventure,https://image.tmdb.org/t/p/w500//8k8RSMkmGR9Lp6FbKtithM3KIQb.jpg,1996
762,Striptease (1996),Comedy|Crime,https://image.tmdb.org/t/p/w500//edkpT3vgjEjVrF461AbIwZgkvC7.jpg,1996
764,Heavy (1995),Drama|Romance,https://image.tmdb.org/t/p/w500//xo2KsY7hOHDqpgYlDStL56zmgaq.jpg,1995
765,Jack (1996),Comedy|Drama,https://image.tmdb.org/t/p/w500//9ZklgGqTljzg9VxzumbVOC1UKAs.jpg,1996
766,I Shot Andy Warhol (1996),Drama,https://image.tmdb.org/t/p/w500//eF4iTAjunicLQyc6AdF7JNwSBOC.jpg,1996
778,Trainspotting (1996),Comedy|Crime|Drama,https://image.tmdb.org/t/p/w500//yKmmT0q35R4AfW9Rbq2IPVAPwk3.jpg,1996
779,'Til There Was You (1997),Drama|Romance,https://image.tmdb.org/t/p/w500//ndbW89bKquf5gMXgncY2fCkrIa.jpg,1997
780,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500//p0BPQGSPoSa8Ml0DAf2mB2kCU0R.jpg,1996
781,Stealing Beauty (1996),Drama,https://image.tmdb.org/t/p/w500//5ugxnyVmBK952bwOcE4M0szNimx.jpg,1996
782,"Fan, The (1996)",Drama|Thriller,https://image.tmdb.org/t/p/w500//lu7CjP8YES5dJMCFg5O9o9jCkjl.jpg,1996
783,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,https://image.tmdb.org/t/p/w500//dNhZjiQ5jblNwhxrrXDt3ai9KXC.jpg,1996
784,"Cable Guy, The (1996)",Comedy|Thriller,https://image.tmdb.org/t/p/w500//iLmtIWy64uIkxLyi0A0vyzFfn5f.jpg,1996
785,Kingpin (1996),Comedy,https://image.tmdb.org/t/p/w500//axNjHHylLwT5oOahajqHtIEYZ10.jpg,1996
786,Eraser (1996),Action|Drama|Thriller,https://image.tmdb.org/t/p/w500//1FUV5ZmEkbxvqwQW0az4tFFOSmo.jpg,1996
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,https://image.tmdb.org/t/p/w500//fMtb5aZoLRNbMnCkatFsTmPRfl5.jpg,1996
798,Daylight (1996),Action|Adventure|Drama|Thriller,https://image.tmdb.org/t/p/w500//7XL0WcNx1AuFLR96vka3cHOgy7a.jpg,1996
799,"Frighteners, The (1996)",Comedy|Horror|Thriller,https://image.tmdb.org/t/p/w500//2ZwWDOoU1yy9qyhLEatcgI94ESy.jpg,1996
800,Lone Star (1996),Drama|Mystery|Western,https://image.tmdb.org/t/p/w500//lBxY8znsRoqa9Dy2NCe8I6GPsRm.jpg,1996
801,Harriet the Spy (1996),Children|Comedy,https://image.tmdb.org/t/p/w500//spTUUMgIVm4gOdWL35IoYWEuZQl.jpg,1996
802,Phenomenon (1996),Drama|Romance,https://image.tmdb.org/t/p/w500//5eK1HNf0Kl2vDPOeqf1kX4SKxrw.jpg,1996
803,Walking and Talking (1996),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//m8JMJQUfGwGt7gse8aoduAcTYE.jpg,1996
804,She's the One (1996),Comedy|Romance,https://image.tmdb.org/t/p/w500//gBcXhSwGq3MKl7HFpaTtK35pHPa.jpg,1996
805,"Time to Kill, A (1996)",Drama|Thriller,https://image.tmdb.org/t/p/w500//w8UCke112E9jrhjKcwG32kyhTx5.jpg,1996
806,American Buffalo (1996),Crime|Drama,https://image.tmdb.org/t/p/w500//tkIMquxwzMzZUrnAv43e3w0eX0F.jpg,1996
808,Alaska (1996),Adventure|Children,https://image.tmdb.org/t/p/w500//axcq2Mb4lkfeiZg16i6CgSgm4AG.jpg,1996
809,Fled (1996),Action|Adventure,https://image.tmdb.org/t/p/w500//5oGdTgWXCOKerrfdBxJrOlFyifL.jpg,1996
810,Kazaam (1996),Children|Comedy|Fantasy,https://image.tmdb.org/t/p/w500//k6kXq27UVxf7zGCWSvygYYIp9eP.jpg,1996
813,Larger Than Life (1996),Comedy,https://image.tmdb.org/t/p/w500//jdpEVxE5IUQv1qEBxWcQM49qDF9.jpg,1996
818,"Very Brady Sequel, A (1996)",Comedy,https://image.tmdb.org/t/p/w500//7xqOkzAQvXCLkDtmlWU6HZnOhru.jpg,1996
824,Kaspar Hauser (1993),Drama|Mystery,https://image.tmdb.org/t/p/w500//7gA2f8X9bim0905iC5NMXCJh7OS.jpg,1993
828,"Adventures of Pinocchio, The (1996)",Adventure|Children,https://image.tmdb.org/t/p/w500//rGPFPkUmPam6arT22ey8jWpKzL2.jpg,1996
829,Joe's Apartment (1996),Comedy|Fantasy|Musical,https://image.tmdb.org/t/p/w500//jITEDqVp2SonHCeC77dI5JaWD1t.jpg,1996
830,"First Wives Club, The (1996)",Comedy,https://image.tmdb.org/t/p/w500//2ApifgYnfdJUSmCKzTBrWOYYWsn.jpg,1996
832,Ransom (1996),Crime|Thriller,https://image.tmdb.org/t/p/w500//kFShhVUU5LfGmLvo9OJGM8dyDFL.jpg,1996
833,High School High (1996),Comedy,https://image.tmdb.org/t/p/w500//y8xLC2EpknonqkSZzVwjikH5yVS.jpg,1996
835,Foxfire (1996),Drama,https://image.tmdb.org/t/p/w500//ywrSScJT43HerqWPlMu8nigLFzg.jpg,1996
836,Chain Reaction (1996),Action|Adventure|Thriller,https://image.tmdb.org/t/p/w500//4ahjVHwXXsq5zK57ds8FwWY73MS.jpg,1996
837,Matilda (1996),Children|Comedy|Fantasy,https://image.tmdb.org/t/p/w500//wYoDpWInsBEVSmWStnRH06ddoyk.jpg,1996
838,Emma (1996),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//rDj805Hdkhj0xrIaqXxUj2SbxZo.jpg,1996
839,"Crow: City of Angels, The (1996)",Action|Thriller,https://image.tmdb.org/t/p/w500//wcWXBujfOUKYbWRnfnAUJaqxRrn.jpg,1996
840,House Arrest (1996),Children|Comedy,https://image.tmdb.org/t/p/w500//mpQg8IgbmrMY0skgpTXBA9EhiWy.jpg,1996
841,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,https://image.tmdb.org/t/p/w500//8y7Z9Gvcq52uOlJlUWyn2epGGRd.jpg,1960
842,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,https://image.tmdb.org/t/p/w500//aKkUQ0Zd9TFlqfcMMHFKQBB15wZ.jpg,1996
846,Flirt (1995),Drama,https://image.tmdb.org/t/p/w500//gxvzR6DNBKQOQZmCDFZoMJs20TL.jpg,1995
848,"Spitfire Grill, The (1996)",Drama,https://image.tmdb.org/t/p/w500//2pyhUxh7Dn82MD3zOzT9TTnNsXp.jpg,1996
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500//3L9lL2eUsmLNNfENPwNOc82Hzpw.jpg,1996
851,Basquiat (1996),Drama,https://image.tmdb.org/t/p/w500//gFfVhN8BbgHhMb3ZNQRAH5xc7kq.jpg,1996
852,Tin Cup (1996),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//rB7OvMmjcBFoogleORaUqrRgp8g.jpg,1996
858,"Godfather, The (1972)",Crime|Drama,https://image.tmdb.org/t/p/w500//3bhkrj58Vtu7enYsRolD1fZdja1.jpg,1972
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,https://image.tmdb.org/t/p/w500//2TcZBHcseRXLxNq2RXnKIsbKZwi.jpg,1994
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,https://image.tmdb.org/t/p/w500//1C49MPtKZ8fZXtzwSj4Ha0eEEjl.jpg,1992
862,Manny & Lo (1996),Drama,https://image.tmdb.org/t/p/w500//zFmI1p0CTLneVkqFtgq5jub0hvV.jpg,1996
866,Bound (1996),Crime|Drama|Romance|Thriller,https://image.tmdb.org/t/p/w500//9qAy6UWVw44dGrsyKrdEMt5qIUM.jpg,1996
867,Carpool (1996),Comedy|Crime,https://image.tmdb.org/t/p/w500//rYoZR4EtrfziT5WXhZzcNbH5GuE.jpg,1996
869,Kansas City (1996),Crime|Drama|Musical|Thriller,https://image.tmdb.org/t/p/w500//k4qg4fTPCzpktfD0Rrub9Dzlv2M.jpg,1996
870,Gone Fishin' (1997),Comedy,https://image.tmdb.org/t/p/w500//lGRHE7s2iGgJ0JNO9gxm8BJKelt.jpg,1997
875,Nothing to Lose (1994),Action|Crime|Drama,https://image.tmdb.org/t/p/w500//obRFIwQWBieexkUQtZBNROeZTcR.jpg,1994
879,"Relic, The (1997)",Horror|Thriller,https://image.tmdb.org/t/p/w500//3MpMbZTrXp6ccrir16nV7YTJ4vx.jpg,1997
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500//hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,1996
881,First Kid (1996),Children|Comedy,https://image.tmdb.org/t/p/w500//2Vv60vpDIXyFoeeyuhw0a7eviOC.jpg,1996
882,"Trigger Effect, The (1996)",Drama|Thriller,https://image.tmdb.org/t/p/w500//2kEJ0R3ZC9g5tSCuCh7O9IHvcCj.jpg,1996
885,Bogus (1996),Children|Drama|Fantasy,https://image.tmdb.org/t/p/w500//unp3wg7uzIV3HikMexGQJpO0OHc.jpg,1996
886,Bulletproof (1996),Action|Comedy|Crime,https://image.tmdb.org/t/p/w500//gPzTPl5PumZurZMZwIyPIkBEmay.jpg,1996
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,https://image.tmdb.org/t/p/w500//noCnM8nEI2bEDSdKHh0RKbwBwbC.jpg,1995
892,Twelfth Night (1996),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//uMvHIh50LqWJxUK26eYWV10epdq.jpg,1996
893,Mother Night (1996),Drama,https://image.tmdb.org/t/p/w500//xooxiCcc4hdBz7Glf3qwZhvoBaF.jpg,1996
896,Wild Reeds (Les roseaux sauvages) (1994),Drama,https://image.tmdb.org/t/p/w500//31lBDXmmg0p7mXkSZaM9kfHbY0d.jpg,1994
897,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,https://image.tmdb.org/t/p/w500//j5tBLqs599srb0lryNZIlAWfWWy.jpg,1943
898,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,1940
899,Singin' in the Rain (1952),Comedy|Musical|Romance,https://image.tmdb.org/t/p/w500//w03EiJVHP8Un77boQeE7hg9DVdU.jpg,1952
900,"American in Paris, An (1951)",Musical|Romance,https://image.tmdb.org/t/p/w500//lyDXkvG53ldz6Cf7dbjJl7TaoP5.jpg,1951
901,Funny Face (1957),Comedy|Musical,https://image.tmdb.org/t/p/w500//tzTjalpIz6NyFrWPPlOBFoBjb7z.jpg,1957
902,Breakfast at Tiffany's (1961),Drama|Romance,https://image.tmdb.org/t/p/w500//79xm4gXw4l7A5D0XukUOJRocFYQ.jpg,1961
903,Vertigo (1958),Drama|Mystery|Romance|Thriller,https://image.tmdb.org/t/p/w500//15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,1958
904,Rear Window (1954),Mystery|Thriller,https://image.tmdb.org/t/p/w500//ILVF0eJxHMddjxeQhswFtpMtqx.jpg,1954
905,It Happened One Night (1934),Comedy|Romance,https://image.tmdb.org/t/p/w500//2PNUGWAflH6UUumas0POMmokHlc.jpg,1934
906,Gaslight (1944),Drama|Thriller,https://image.tmdb.org/t/p/w500//gXKszCl5Q1KrgWRWpPcqn94CP58.jpg,1944
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,https://image.tmdb.org/t/p/w500//rfPQfRTsl3RKcf77OllAGgVB7ED.jpg,1934
908,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,https://image.tmdb.org/t/p/w500//25mAKNWgFQSqpKdVx7e9mysuxs.jpg,1959
909,"Apartment, The (1960)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//z6QlfbbORwQ2lnaCqbdEZOg3dRx.jpg,1960
910,Some Like It Hot (1959),Comedy|Crime,https://image.tmdb.org/t/p/w500//hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,1959
911,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,https://image.tmdb.org/t/p/w500//ijJ73UgR6nOqjSP8MO0Z7hawCdm.jpg,1963
912,Casablanca (1942),Drama|Romance,https://image.tmdb.org/t/p/w500//5K7cOHoay2mZusSLezBOY0Qxh8a.jpg,1943
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,https://image.tmdb.org/t/p/w500//bf4o6Uzw5wqLjdKwRuiDrN1xyvl.jpg,1941
914,My Fair Lady (1964),Comedy|Drama|Musical|Romance,https://image.tmdb.org/t/p/w500//bTXVc29lGSNclf94VIZ49W4gGKl.jpg,1964
915,Sabrina (1954),Comedy|Romance,https://image.tmdb.org/t/p/w500//8vvgKw3DbEPNlJAdHe7xXzhb2gN.jpg,1954
916,Roman Holiday (1953),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500//8lI9dmz1RH20FAqltkGelY1v4BE.jpg,1953
917,"Little Princess, The (1939)",Children|Drama,https://image.tmdb.org/t/p/w500//cnMSURyv7R6gjmUm5SYdTxXLzIO.jpg,1939
918,Meet Me in St. Louis (1944),Musical,https://image.tmdb.org/t/p/w500//ekVeUvG81pidsv2LMtWf5yYcNbq.jpg,1944
919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,https://image.tmdb.org/t/p/w500//pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg,1939
920,Gone with the Wind (1939),Drama|Romance|War,https://image.tmdb.org/t/p/w500//lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg,1939
921,My Favorite Year (1982),Comedy,https://image.tmdb.org/t/p/w500//xksAhZJx1WmHM03OaePNe9IiEBt.jpg,1982
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,https://image.tmdb.org/t/p/w500//sC4Dpmn87oz9AuxZ15Lmip0Ftgr.jpg,1950
923,Citizen Kane (1941),Drama|Mystery,https://image.tmdb.org/t/p/w500//sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,1941
924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,https://image.tmdb.org/t/p/w500//ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,1968
926,All About Eve (1950),Drama,https://image.tmdb.org/t/p/w500//6numIZH6uR3NlJgY9m7nGH0jhs.jpg,1950
927,"Women, The (1939)",Comedy,https://image.tmdb.org/t/p/w500//wMTbDI60uvt7ecLZ301XEE8mAOo.jpg,1939
928,Rebecca (1940),Drama|Mystery|Romance|Thriller,https://image.tmdb.org/t/p/w500//1qz3qUOHnVy7dL7M7G8jSErxE4b.jpg,1940
929,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,https://image.tmdb.org/t/p/w500//A8WhuO1fnY4N65JRDTDvDUPHTlf.jpg,1940
930,Notorious (1946),Film-Noir|Romance|Thriller,https://image.tmdb.org/t/p/w500//yUjKnpColooH88BFQJwwgNOQ56N.jpg,1946
931,Spellbound (1945),Mystery|Romance|Thriller,https://image.tmdb.org/t/p/w500//dPAox7jGScLBvxKLeRptJIBF7v.jpg,1945
932,"Affair to Remember, An (1957)",Drama|Romance,https://image.tmdb.org/t/p/w500//jwbWglYHbjqUu8M9DjTYzTOFklt.jpg,1957
933,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,https://image.tmdb.org/t/p/w500//cbMRkBGBgo3aLJK2M4MyicvkPLQ.jpg,1955
934,Father of the Bride (1950),Comedy,https://image.tmdb.org/t/p/w500//sygyqqXq41SBZiYjY8nuQRAcuUv.jpg,1950
935,"Band Wagon, The (1953)",Comedy|Musical,https://image.tmdb.org/t/p/w500//5CvUmTWK46rShfgLmw7LuKF2fYL.jpg,1953
936,Ninotchka (1939),Comedy|Romance,https://image.tmdb.org/t/p/w500//v4MkgNqZyodYwBDNbZ64MF9tVEL.jpg,1939
937,Love in the Afternoon (1957),Comedy|Romance,https://image.tmdb.org/t/p/w500//jCHVviBhRQ7OkJFQfziO2N2ZJmh.jpg,1957
938,Gigi (1958),Musical,https://image.tmdb.org/t/p/w500//v4jPy20pdYIFiqtsNvrek7l6ALl.jpg,1958
940,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,https://image.tmdb.org/t/p/w500//c7LX3GMf9uXQTgVm3uxpm7E6Woc.jpg,1938
941,"Mark of Zorro, The (1940)",Adventure,https://image.tmdb.org/t/p/w500//bJDonmAPnDV8jDv9jLlsejAdAoL.jpg,1940
942,Laura (1944),Crime|Film-Noir|Mystery,https://image.tmdb.org/t/p/w500//j0zEiFFrdbZnMXqD3piOtZBJeNB.jpg,1944
943,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,https://image.tmdb.org/t/p/w500//idoD3cwfwj86BPvVoWVgWhnT2xq.jpg,1947
944,Lost Horizon (1937),Drama,https://image.tmdb.org/t/p/w500//jCY8uJ80xlO2ApfrsB8s2gzyiBX.jpg,1937
945,Top Hat (1935),Comedy|Musical|Romance,https://image.tmdb.org/t/p/w500//qoPBiN6PBs2NsP7BNOJGCnmwruG.jpg,1935
946,To Be or Not to Be (1942),Comedy|Drama|War,https://image.tmdb.org/t/p/w500//dDQRpEoyjHT4fzw9cNklIvZuXYg.jpg,1942
947,My Man Godfrey (1936),Comedy|Romance,https://image.tmdb.org/t/p/w500//wtfOW7fIxBZWY78rvUoPpWhMSiR.jpg,1936
948,Giant (1956),Drama|Romance|Western,https://image.tmdb.org/t/p/w500//oQ1Arue52pFLSvvwfcNTy16hTCG.jpg,1956
949,East of Eden (1955),Drama,https://image.tmdb.org/t/p/w500//xv1MZVIop0SQqwLUymgE5eb2LFl.jpg,1955
950,"Thin Man, The (1934)",Comedy|Crime,https://image.tmdb.org/t/p/w500//6cL89ok9t8xEKboOjOVga2W66jj.jpg,1934
951,His Girl Friday (1940),Comedy|Romance,https://image.tmdb.org/t/p/w500//da95rurNghmKWmraPyqP6IsnAt1.jpg,1940
952,Around the World in 80 Days (1956),Adventure|Comedy,https://image.tmdb.org/t/p/w500//kk6Rrwh0toMz9tjuUHdS4O3v2Rk.jpg,1956
953,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,https://image.tmdb.org/t/p/w500//bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg,1946
954,Mr. Smith Goes to Washington (1939),Drama,https://image.tmdb.org/t/p/w500//nDjg1fbNyq15excNDl3acd2IqAk.jpg,1939
955,Bringing Up Baby (1938),Comedy|Romance,https://image.tmdb.org/t/p/w500//vTNNOtemaYmtx3k2NpsLMRJKEwZ.jpg,1938
956,Penny Serenade (1941),Drama|Romance,https://image.tmdb.org/t/p/w500//gprilmaJSi3e4Rs7epIj9ZP6X6P.jpg,1941
959,Of Human Bondage (1934),Drama,https://image.tmdb.org/t/p/w500//cpGAPsHnCpifmLKeiLnwNgT157y.jpg,1934
963,"Inspector General, The (1949)",Musical,https://image.tmdb.org/t/p/w500//pEseNGrq1lSdomjayEflNn0xjaZ.jpg,1949
964,Angel and the Badman (1947),Romance|Western,https://image.tmdb.org/t/p/w500//tbnte13MT1mke828R0rKmNZ41G6.jpg,1947
965,"39 Steps, The (1935)",Drama|Mystery|Thriller,https://image.tmdb.org/t/p/w500//paI9Tmqm2cZG6xy4Tnjw3Ydjuw5.jpg,1935
968,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500//inNUOa9WZGdyRXQlt7eqmHtCttl.jpg,1968
969,"African Queen, The (1951)",Adventure|Comedy|Romance|War,https://image.tmdb.org/t/p/w500//2Ypg0KhQfFYWILelvHGtSHHR0dk.jpg,1952
970,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,https://image.tmdb.org/t/p/w500//eDROzlsoKHbrRXh8FyBK8Csd6k7.jpg,1953
971,Cat on a Hot Tin Roof (1958),Drama,https://image.tmdb.org/t/p/w500//vWf1AR8rC6WjGKELlmLv2VAUZJB.jpg,1958
973,Meet John Doe (1941),Comedy|Drama,https://image.tmdb.org/t/p/w500//dnBZbFE2OGlTGNGBVTn6t83tJtd.jpg,1941
976,"Farewell to Arms, A (1932)",Romance|War,https://image.tmdb.org/t/p/w500//eNmPByGZJqlp60nCZRhsAlVAb3F.jpg,1932
982,Picnic (1955),Drama,https://image.tmdb.org/t/p/w500//aKCSA9JUp9JkztAjzODPTrtZmzC.jpg,1955
986,Fly Away Home (1996),Adventure|Children,https://image.tmdb.org/t/p/w500//obcQJkZB2OsRxd5GWIcQ5Qjv4YW.jpg,1996
988,Grace of My Heart (1996),Comedy|Drama,https://image.tmdb.org/t/p/w500//fkgVjmbN9VdBxguNi6tz6lb3sDu.jpg,1996
990,Maximum Risk (1996),Action|Adventure|Thriller,https://image.tmdb.org/t/p/w500//18HVWwyLihWJPzGpSVl3omRRMyL.jpg,1996
991,Michael Collins (1996),Drama,https://image.tmdb.org/t/p/w500//baEsjm8fMi51hDOFwwDQRekY9Xw.jpg,1996
994,Big Night (1996),Comedy|Drama,https://image.tmdb.org/t/p/w500//nnQrJT4LCj6v2LjboUogkcRUPBr.jpg,1996
996,Last Man Standing (1996),Action|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500//nEMNuHELBxPAglynxuc9ZvKOlpv.jpg,1996
998,Set It Off (1996),Action|Crime,https://image.tmdb.org/t/p/w500//wpiARyUqTfabzakAXHMIUY6Tl1A.jpg,1996
999,2 Days in the Valley (1996),Crime|Film-Noir,https://image.tmdb.org/t/p/w500//kKSr1PP7IVJek8heFWbSrmJXVMZ.jpg,1996
1003,Extreme Measures (1996),Drama|Thriller,https://image.tmdb.org/t/p/w500//fFpA6zm0QGA2oz5yk6pgGeUFfhv.jpg,1996
1004,"Glimmer Man, The (1996)",Action|Thriller,https://image.tmdb.org/t/p/w500//phRTV57bqfHinAmjNc097OSHNZK.jpg,1996
1005,D3: The Mighty Ducks (1996),Children|Comedy,https://image.tmdb.org/t/p/w500//wltMr1loUKSCaEV4EDgh21eCRI3.jpg,1996
1006,"Chamber, The (1996)",Drama,https://image.tmdb.org/t/p/w500//dHwB9Fn2uBEkxkMZZxWpxMGrhL3.jpg,1996
1007,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,https://image.tmdb.org/t/p/w500//cSbRtW2rSpz6AxS4BwtunpFHma.jpg,1975
1008,"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,https://image.tmdb.org/t/p/w500//7IFRrsQdaaUJaemg2z35fshzswd.jpg,1955
1009,Escape to Witch Mountain (1975),Adventure|Children|Fantasy,https://image.tmdb.org/t/p/w500//cXicoCiCfO6FDfv6ozwcfQCnhVW.jpg,1975
1010,"Love Bug, The (1969)",Children|Comedy,https://image.tmdb.org/t/p/w500//9Lc1efdYZUZia2zsRWcUkiD1KdN.jpg,1968
1011,Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,https://image.tmdb.org/t/p/w500//1k14PPykkUQfhjn3xXDrc55lfHl.jpg,1974
1012,Old Yeller (1957),Children|Drama,https://image.tmdb.org/t/p/w500//Xe7AB0ffhGPSdBZ4qJ9AKJfllL.jpg,1957
1013,"Parent Trap, The (1961)",Children|Comedy|Romance,https://image.tmdb.org/t/p/w500//jaZFWy6ZAvQoMW2mo9xP5gx4URo.jpg,1961
1014,Pollyanna (1960),Children|Comedy|Drama,https://image.tmdb.org/t/p/w500//9lWkRXg35SjUZXLr10ez8DERvRv.jpg,1960
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,https://image.tmdb.org/t/p/w500//el6dJEpK97OJRQiQhuiSGk2jkV5.jpg,1993
1016,"Shaggy Dog, The (1959)",Children|Comedy,https://image.tmdb.org/t/p/w500//x0fTvnnRIZNyTne2BrcS8I5X20e.jpg,1959
1017,Swiss Family Robinson (1960),Adventure|Children,https://image.tmdb.org/t/p/w500//3ZItm1RcdwNuPnCaaqEFGrbVlcO.jpg,1960
1018,That Darn Cat! (1965),Children|Comedy|Mystery,https://image.tmdb.org/t/p/w500//by92HEWg2d4WrkgbUIPEA0ufsHI.jpg,1965
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,https://image.tmdb.org/t/p/w500//heAEH85fdxEgV98LizHbQCL95iZ.jpg,1954
1020,Cool Runnings (1993),Comedy,https://image.tmdb.org/t/p/w500//6fXuGEb7EqGmAeUodxm7l5ELPZ.jpg,1993
